nome,whatsapp,endereco,cidade,latitude,longitude,categorias,url_maps,status_funil
B.Studio,5599992164763,"R. Cel. Pedro Bogéa, 297 - Centro, Lago da Pedra - MA, 65715-000, Brasil",Lago da Pedra,-4.5719632,-45.1311872,"{""Sobrancelhas e Cílios""}",https://www.google.com/maps/search/?api=1&query=B.Studio&query_place_id=ChIJC19OyfmpzJIRVaBV8RyD5a4,prospect
Kinderly Cílios/sobrancelhas,5599984905852,"Localizado no Studio Mary - Av. José Vieira de Melo, 96, Lago da Pedra - MA, 65715-000, Brasil",Lago da Pedra,-4.5645694,-45.1254784,"{""Sobrancelhas e Cílios""}",https://www.google.com/maps/search/?api=1&query=Kinderly%20C%C3%ADlios%2Fsobrancelhas&query_place_id=ChIJnzLc9FupzJIRJUEn2QFSfR4,prospect
Alanny Mendonça Nails Designer,5599984061097,"R. da Paz, casa 56, Lago da Pedra - MA, 65715-000, Brasil",Lago da Pedra,-4.5610267,-45.1305491,"{""Manicure - Esmalteria""}",https://www.google.com/maps/search/?api=1&query=Alanny%20Mendon%C3%A7a%20Nails%20Designer&query_place_id=ChIJI0iNePCpzJIRu30rPRjGpxc,prospect
Studio_Alynne Nascimento,,"R. Cinco, Lago da Pedra - MA, 65715-000, Brasil",Lago da Pedra,-4.5572116,-45.1358033,"{""Manicure - Esmalteria""}",https://www.google.com/maps/search/?api=1&query=Studio_Alynne%20Nascimento&query_place_id=ChIJR2yqtG-pzJIRgc9raTp8Jbg,prospect
FATINHA DEPILAÇÃO,5599981666267,"Rua Senador Vitorino Freire Vila da Paz n* 884, Lago da Pedra - MA, 65715-000, Brasil",Lago da Pedra,-4.58597,-45.1357922,"{""Depilação""}",https://www.google.com/maps/search/?api=1&query=FATINHA%20DEPILA%C3%87%C3%83O&query_place_id=ChIJuzRuU4CpzJIR2a2eBmhpbos,prospect
San Braga Nails Designer,,"R. Sete de Setembro, Lago da Pedra - MA, 65715-000, Brasil",Lago da Pedra,-4.5568801,-45.1392877,"{""Manicure - Esmalteria""}",https://www.google.com/maps/search/?api=1&query=San%20Braga%20Nails%20Designer&query_place_id=ChIJXZ3bMACpzJIRQ-ZgdHQC7C0,prospect
Isabela Santana Nail Designer,5598991960090,"Povoado alto alegre - Zona rural, S/N, Lago da Pedra - MA, 65715-000, Brasil",Lago da Pedra,-4.5279684,-45.1069062,"{""Manicure - Esmalteria""}",https://www.google.com/maps/search/?api=1&query=Isabela%20Santana%20Nail%20Designer&query_place_id=ChIJAYwmSqdXy5IRlkAMUj1KDlo,prospect
Design de unhas,,"Rua do zanga, Lago da Pedra - MA, 65070-900, Brasil",Lago da Pedra,-4.5597774,-45.1403183,"{""Manicure - Esmalteria""}",https://www.google.com/maps/search/?api=1&query=Design%20de%20unhas&query_place_id=ChIJCa1j04upzJIRCW5fk4-Ye2s,prospect
Safira Modas,,"R. Sen. Vitorino Freire, Lago da Pedra - MA, 65715-000, Brasil",Lago da Pedra,-4.5682653,-45.1294991,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Safira%20Modas&query_place_id=ChIJ-4xXfQCpzJIRlAZ-3OV23fw,prospect
Studio Jacy Almeida,5599981038106,"Rua Márceio - Vieira Neto, Lago da Pedra - MA, 65715-000, Brasil",Lago da Pedra,-4.5565503,-45.1340767,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Studio%20Jacy%20Almeida&query_place_id=ChIJk2WhcpepzJIRvbtPc4sCxoI,prospect
Diana Perfumaria e Cosmeticos,5599981640753,"R. Cel. Pedro Bogéa, 261 - Centro, Lago da Pedra - MA, 65715-000, Brasil",Lago da Pedra,-4.5710024,-45.1323318,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Diana%20Perfumaria%20e%20Cosmeticos&query_place_id=ChIJuThQkUKpzJIRB1Up90JGt4I,prospect
BARBEARIA MORAIS,5599981406211,"CONVENIÊCIA DO POSTO COUTINHO - R. Ana Sales, Lago da Pedra - MA, 65715-000, Brasil",Lago da Pedra,-4.5595802,-45.1264131,"{""Barbearia""}",https://www.google.com/maps/search/?api=1&query=BARBEARIA%20MORAIS&query_place_id=ChIJz5JHBwCpzJIRHyVY6isr-qY,prospect
Barbearia Torres LP,5599982641060,"R. Mendes Fonseca - Centro, Lago da Pedra - MA, 65715-000, Brasil",Lago da Pedra,-4.5707167,-45.1297621,"{""Barbearia""}",https://www.google.com/maps/search/?api=1&query=Barbearia%20Torres%20LP&query_place_id=ChIJK3WbegGpzJIRz5eMLzuYgQw,prospect
William Barber Club,5599985326883,"Av. Maura Jorge, Lago da Pedra - MA, 65715-000, Brasil",Lago da Pedra,-4.5621494,-45.1323757,"{""Barbearia""}",https://www.google.com/maps/search/?api=1&query=William%20Barber%20Club&query_place_id=ChIJi1BoVI-pzJIRA-RBVjyxcmg,prospect
Barbearia Serafim LP,5599984611676,"Em frente AABB - Av. Luiz Osmani, 369 - Vila Rocha, Lago da Pedra - MA, 65715-000, Brasil",Lago da Pedra,-4.554426,-45.1243781,"{""Barbearia""}",https://www.google.com/maps/search/?api=1&query=Barbearia%20Serafim%20LP&query_place_id=ChIJ5fHBCCSpzJIR6VX3DUwBpiE,prospect
Daylson Sallazare - Studio de Beleza,5599984301929,"R. Sen. Vitorino Freire, 78 - AV 02 - CENTRO, Lago da Pedra - MA, 65715-000, Brasil",Lago da Pedra,-4.5671135,-45.1281467,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Daylson%20Sallazare%20-%20Studio%20de%20Beleza&query_place_id=ChIJFRCTkfqpzJIRQ1yQpqJ2RZM,prospect
Risoneide Reis especialista em mega hair,5599982574324,"Av. Domingos José Rodrigues - Planalto, Lago da Pedra - MA, 65715-000, Brasil",Lago da Pedra,-4.5589589,-45.1271384,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Risoneide%20Reis%20especialista%20em%20mega%20hair&query_place_id=ChIJ6ZZhkdupzJIRXqsiBod08ac,prospect
Ismael Carlos Barber shop,5599984099960,"Rua Raimundo Neres Bandeira - Planalto, Lago da Pedra - MA, 65715-000, Brasil",Lago da Pedra,-4.55759,-45.128599,"{""Barbearia""}",https://www.google.com/maps/search/?api=1&query=Ismael%20Carlos%20Barber%20shop&query_place_id=ChIJK5sxSX-pzJIRaLP9V2JpAKM,prospect
Barbearia do Master,,"R. Humberto de Campos, Lago da Pedra - MA, 65715-000, Brasil",Lago da Pedra,-4.5691673,-45.1290733,"{""Barbearia""}",https://www.google.com/maps/search/?api=1&query=Barbearia%20do%20Master&query_place_id=ChIJN7skVQCpzJIRO0mbheXljDI,prospect
Ruan barber club,5599984677731,"Macauba, Lago da Pedra - MA, 65715-000, Brasil",Lago da Pedra,-4.5701388,-45.1323011,"{""Barbearia""}",https://www.google.com/maps/search/?api=1&query=Ruan%20barber%20club&query_place_id=ChIJzee9rxepzJIRoRYd1lYYyE4,prospect
BARBER SHOP PAI E FILHO,5599981875840,"R. Dois, 05 - Vila Osmani, Lago da Pedra - MA, 65715-000, Brasil",Lago da Pedra,-4.5523915,-45.124163,"{""Barbearia""}",https://www.google.com/maps/search/?api=1&query=BARBER%20SHOP%20PAI%20E%20FILHO&query_place_id=ChIJRbWUyWypzJIRYmR90vShUM8,prospect
Deilson Cabeleireiro,,"Vieira Neto, 65715-000, Lago da Pedra - MA, 65715-000, Brasil",Lago da Pedra,-4.5546409,-45.1380188,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Deilson%20Cabeleireiro&query_place_id=ChIJfbHJGyupzJIRZxbNrs3Ycbk,prospect
Estética e Beleza DULCI RAMOS,5561995606630,"R. Sen. Vitorino Freire, 152 - CENTRO, Lago da Pedra - MA, 65715-000, Brasil",Lago da Pedra,-4.5687684,-45.1303319,"{""Clínica de Estética""}",https://www.google.com/maps/search/?api=1&query=Est%C3%A9tica%20e%20Beleza%20DULCI%20RAMOS&query_place_id=ChIJiZPoYwipzJIRSTJtB4VPkIA,prospect
Espaço Corpore,5599984157726,"R. Humberto de Campos, 171 - Centro, Lago da Pedra - MA, 65715-000, Brasil",Lago da Pedra,-4.571122,-45.132167,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Espa%C3%A7o%20Corpore&query_place_id=ChIJr_P2p4GpzJIRQTX3aEOER7Y,prospect
Sisters Beauty Clinic,5599974007009,"Centro, Lago da Pedra - MA, 65718-000, Brasil",Lago da Pedra,-4.814704,-45.3110045,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Sisters%20Beauty%20Clinic&query_place_id=ChIJW71PHcXrzJIR9RmxJ13jNAw,prospect
Denise Estética,5599981033865,,Lago da Pedra,-4.5682633,-45.1269464,"{""Clínica de Estética""}",https://www.google.com/maps/search/?api=1&query=Denise%20Est%C3%A9tica&query_place_id=ChIJv5lzVJGpzJIR00UjHKbBZyE,prospect
Estética Nayana Crisbel,5599981792324,"Avenida Alomesa, N:45 - Vila Rocha, Lago da Pedra - MA, 65715-000, Brasil",Lago da Pedra,-4.5629867,-45.1290706,"{""Clínica de Estética""}",https://www.google.com/maps/search/?api=1&query=Est%C3%A9tica%20Nayana%20Crisbel&query_place_id=ChIJMWaEQTSpzJIRTcayFyHny9Q,prospect
Espaço Lia Barbosa,,"R. Sen. Vitorino Freire, 152, Lago da Pedra - MA, 65715-000, Brasil",Lago da Pedra,-4.5687684,-45.1303319,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Espa%C3%A7o%20Lia%20Barbosa&query_place_id=ChIJtf29GQCpzJIR41u68II8vXU,prospect
Val Cabeleireiro,,"R. Sen. Vitorino Freire, Lago da Pedra - MA, 65715-000, Brasil",Lago da Pedra,-4.5708538,-45.1331228,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Val%20Cabeleireiro&query_place_id=ChIJzTMT8k-pzJIREoZ5TfDeLmQ,prospect
Macêdo do Corte,,"R. Cel. Pedro Bogéa, Lago da Pedra - MA, 65715-000, Brasil",Lago da Pedra,-4.5674628,-45.1385653,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Mac%C3%AAdo%20do%20Corte&query_place_id=ChIJU9O6GgCpzJIRmmlja4v47FE,prospect
Cabeleireiro,,"R. José Maria Silva, Lago da Pedra - MA, 65715-000, Brasil",Lago da Pedra,-4.5583394,-45.1367555,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Cabeleireiro&query_place_id=ChIJNc3pUgCpzJIRAHRYHjAxBOk,prospect
Studio Bianca Veloso,5586988033984,"R. Nova, 885 - Centro, Matões - MA, 65645-000, Brasil",Matões,-5.5201868,-43.2022932,"{""Salão de Beleza e Maquiagem""}",https://www.google.com/maps/search/?api=1&query=Studio%20Bianca%20Veloso&query_place_id=ChIJXZuea_E3jgcRIRtaL6sYwu8,prospect
Studio Domingas Silva,5599996514925,"Tv. Timbiras, 183 - Centro, Matões - MA, 65645-000, Brasil",Matões,-5.5237827,-43.2037172,"{""Salão de Beleza e Maquiagem""}",https://www.google.com/maps/search/?api=1&query=Studio%20Domingas%20Silva&query_place_id=ChIJ52FqdXZ3jwcRcGEQWanGOgo,prospect
DFF Salon,5599982054085,"Tv. Pres. Kenedy, sn - Centro, Matões - MA, 65645-000, Brasil",Matões,-5.5205089,-43.2038771,"{""Salão de Beleza e Maquiagem""}",https://www.google.com/maps/search/?api=1&query=DFF%20Salon&query_place_id=ChIJNZ1G9UN2jwcR1i9JLcH0V3Q,prospect
Salão WS Estilos Masculinos,,"Centro, Matões - MA, 65645-000, Brasil",Matões,-5.5192494,-43.2057034,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Sal%C3%A3o%20WS%20Estilos%20Masculinos&query_place_id=ChIJP-7xvKN3jwcRW-ivM72Z_2Q,prospect
Tock De Beleza,,"Matadouro, Matões - MA, 65645-000, Brasil",Matões,-5.5244844,-43.2082532,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Tock%20De%20Beleza&query_place_id=ChIJbemzzlB2jwcRLFMORiHw1ds,prospect
MR Salão de Beleza,5599988499829,"Oiteiro da Cruz, Matões - MA, 65645-000, Brasil",Matões,-5.5124986,-43.210766,"{""Salão de Beleza e Maquiagem""}",https://www.google.com/maps/search/?api=1&query=MR%20Sal%C3%A3o%20de%20Beleza&query_place_id=ChIJC4sSmON3jwcR29fyGyq7jnU,prospect
R.E Cabeleireiro,,"MA-262 - Centro, Matões - MA, 65645-000, Brasil",Matões,-5.5226787,-43.2054835,"{""Cabeleireiro""}",https://www.google.com/maps/search/?api=1&query=R.E%20Cabeleireiro&query_place_id=ChIJK5olklp2jwcREN0u7CJfGlU,prospect
Sousa Barbearia em Matões-Ma,5599985289973,"Av. Getúlio Vargas, 2842 - Centro, Matões - MA, 65645-000, Brasil",Matões,-5.52608,-43.2026852,"{""Barbearia""}",https://www.google.com/maps/search/?api=1&query=Sousa%20Barbearia%20em%20Mat%C3%B5es-Ma&query_place_id=ChIJo36Ak813jwcRwxKPfgSJHOg,prospect
Evandro Barbearia,5599984653802,"R. Quinze de Novembro - Centro, Matões - MA, 65645-000, Brasil",Matões,-5.5212354,-43.195372,"{""Barbearia""}",https://www.google.com/maps/search/?api=1&query=Evandro%20Barbearia&query_place_id=ChIJh3Yxh153jwcRNl4lMx0tsG0,prospect
Samalia designer unhas,5599984676312,"R. Timbiras, 318 - Taioba, Matões - MA, 65645-000, Brasil",Matões,-5.52355,-43.2021667,"{""Centro de saúde e beleza""}",https://www.google.com/maps/search/?api=1&query=Samalia%20designer%20unhas&query_place_id=ChIJc-ySQQB3jwcR0Jj7RjIHJ5s,prospect
Espaço Saúde,5599988258292,"Av. Pres. Kenedy Três, 2006 - Centro - ME Cidade:, Matões - MA, 65645-000, Brasil",Matões,-5.5225336,-43.2029475,"{""Policlínica""}",https://www.google.com/maps/search/?api=1&query=Espa%C3%A7o%20Sa%C3%BAde&query_place_id=ChIJf1LGs092jwcRzp6a6sfL1G8,prospect
MATEUS BARBEARIA,5599985299897,"Rua Nova - Centro, Matões - MA, 65645-000, Brasil",Matões,-5.5010444,-43.202386,"{""Barbearia""}",https://www.google.com/maps/search/?api=1&query=MATEUS%20BARBEARIA&query_place_id=ChIJ41a-hzZ3jwcRWiaWxOqqUZs,prospect
Edna Fragrâncias - Chocolates & Presentes,5599988124727,"Av. Parnarama - Centro, Matões - MA, 65645-000, Brasil",Matões,-5.5225697,-43.2036289,"{""Perfumaria""}",https://www.google.com/maps/search/?api=1&query=Edna%20Fragr%C3%A2ncias%20-%20Chocolates%20%26%20Presentes&query_place_id=ChIJd5KF2RF3jwcRfIUX4ya7H1g,prospect
Espaço Lya Mara Carvalho,,"R. Edgar Brochado Lima - Rubelândia, Matões - MA, 65645-000, Brasil",Matões,-5.5282243,-43.2083891,"{""Salão de Beleza e Maquiagem""}",https://www.google.com/maps/search/?api=1&query=Espa%C3%A7o%20Lya%20Mara%20Carvalho&query_place_id=ChIJrwxb-Vl3jwcRO4xsZ8I-Yzg,prospect
Isamar Cabelos e Perfumaria,5599988337268,"Tv. Timbiras, Número 209 - Matadouro, Matões - MA, 65645-000, Brasil",Matões,-5.5248913,-43.2053015,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Isamar%20Cabelos%20e%20Perfumaria&query_place_id=ChIJM2WJ7T93jwcRduampDuf9RE,prospect
ROCK BARBEARIA (BetsdeOuro),5599984367912,"R. Antônio Joaquim da Silva - Alto da Seriema, Matões - MA, 65645-000, Brasil",Matões,-5.5168187,-43.207611,"{""Barbearia""}",https://www.google.com/maps/search/?api=1&query=ROCK%20BARBEARIA%20(BetsdeOuro)&query_place_id=ChIJX5G_RVx2jwcR8kp_Y88Pxps,prospect
Barbearia S.francisco visual moral,5599988217725,"Barbearia visual moral - R.euripedes de aguiar - Alto da Seriema, Matões - MA, 65645-000, Brasil",Matões,-5.5172336,-43.2090028,"{""Barbearia""}",https://www.google.com/maps/search/?api=1&query=Barbearia%20S.francisco%20visual%20moral&query_place_id=ChIJBxeNitR3jwcRkDdBW2-OB2w,prospect
DV SALÃO DE BELEZA,5599985208594,"R. Sérgio Pereira - Matadouro, Matões - MA, 65645-000, Brasil",Matões,-5.5284955,-43.2101983,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=DV%20SAL%C3%83O%20DE%20BELEZA&query_place_id=ChIJNQeP9UB3jwcRlIUw_CVhjn4,prospect
Bill cortes,5599985205267,"R. Tiradentes - Alto da Seriema, Matões - MA, 65645-000, Brasil",Matões,-5.5176174,-43.2088053,"{""Barbearia""}",https://www.google.com/maps/search/?api=1&query=Bill%20cortes&query_place_id=ChIJUVj4aF53jwcRdHJGpBoJT1Q,prospect
Panta Cabeleireiro,5599984072662,"R. 19 de Julho, Matões - MA, 65645-000, Brasil",Matões,-5.3943074,-43.2329614,"{""Barbearia""}",https://www.google.com/maps/search/?api=1&query=Panta%20Cabeleireiro&query_place_id=ChIJibpamhMLjwcRxcC5CrUDUZA,prospect
Manin cabelos 💇‍♂️,,"Matões - MA, 65645-000, Brasil",Matões,-5.2914085,-43.2885528,"{""Barbearia""}",https://www.google.com/maps/search/?api=1&query=Manin%20cabelos%20%F0%9F%92%87%E2%80%8D%E2%99%82%EF%B8%8F&query_place_id=ChIJHStQKQAFjwcRJjRrtB6_C-w,prospect
Nando cabelos,,"Mandacaru, Matões - MA, 65645-000, Brasil",Matões,-5.2426586,-43.3879997,"{""Barbearia""}",https://www.google.com/maps/search/?api=1&query=Nando%20cabelos&query_place_id=ChIJJep_tNcPjwcRhkx_crLbT9w,prospect
Virna Perfumaria; Bolsas e Variedades,5599988288125,"R. Belo Leão - Matadouro, Matões - MA, 65645-000, Brasil",Matões,-5.5265995,-43.2069832,"{""Perfumaria""}",https://www.google.com/maps/search/?api=1&query=Virna%20Perfumaria%3B%20Bolsas%20e%20Variedades&query_place_id=ChIJG2eEe-t3jwcRrJH11wsOuPY,prospect
CLEICIARA CABELOS,,"Matões - MA, 65645-000, Brasil",Matões,-5.3474408,-43.4790629,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=CLEICIARA%20CABELOS&query_place_id=ChIJtVGKVgAXjwcRdDQbsyk9Ivg,prospect
NANDO CABELOS,,"QJ46+WR - Mandacaru, Matões - MA, 65645-000, Brasil",Matões,-5.2426943,-43.3879495,"{""Barbearia""}",https://www.google.com/maps/search/?api=1&query=NANDO%20CABELOS&query_place_id=ChIJ_WLoWQAbjwcRnqqgOU3KjKw,prospect
Eliane Almeida & Cabelos e Cosméticos,5599984592174,"R. Antônio Joaquim da Silva - Alto da Seriema, Matões - MA, 65645-000, Brasil",Matões,-5.5182228,-43.206701,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Eliane%20Almeida%20%26%20Cabelos%20e%20Cosm%C3%A9ticos&query_place_id=ChIJy7Sc5Dh3jwcRINsmwwvJyEo,prospect
Studionatyvieira,5599984598132,"R. Barão do Rio Branco - Lagoa, Matões - MA, 65645-000, Brasil",Matões,-5.5136804,-43.2054367,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Studionatyvieira&query_place_id=ChIJO3khGah3jwcRTRtoaZrxyCk,prospect
Salao melhor visual,,"R. do Fio, 339 - Taioba, Matões - MA, 65645-000, Brasil",Matões,-5.53095,-43.199632,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Salao%20melhor%20visual&query_place_id=ChIJa-lFOwB3jwcRiOe7Yejo-Og,prospect
Viviane unhas,5599996496158,"R. Nova - Alto da Seriema, Matões - MA, 65645-000, Brasil",Matões,-5.5175064,-43.2042606,"{""Manicure""}",https://www.google.com/maps/search/?api=1&query=Viviane%20unhas&query_place_id=ChIJASnUOy93jwcROq9u_8bFhpU,prospect
Eulane Beauty Studio,5599984641269,"Av. Vitórino Freire - Parnarama, MA, 65640-000, Brasil",Parnarama,-5.682933,-43.1133632,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Eulane%20Beauty%20Studio&query_place_id=ChIJ285pcmaBjwcRBofBlL_LkyM,prospect
RAIMUNDA VIANA STUDIO DE EPILAÇÃO,,"Av. Piauí, 527 - Parnarama, MA, 65640-000, Brasil",Parnarama,-5.6802766,-43.0898908,"{""Depilação""}",https://www.google.com/maps/search/?api=1&query=RAIMUNDA%20VIANA%20STUDIO%20DE%20EPILA%C3%87%C3%83O&query_place_id=ChIJhydqFQCHjwcR8jQn1rOOQVY,prospect
Aa_Nails Desingner,,"Rua 01 entre a, 19 - e a 20 - Agrovema, Parnarama - MA, 65640-000, Brasil",Parnarama,-5.6856746,-43.1175199,"{""Manicure - Esmalteria""}",https://www.google.com/maps/search/?api=1&query=Aa_Nails%20Desingner&query_place_id=ChIJVXxoiXyHjwcRFU7S5NqVfYk,prospect
Eugênia Paiva Beauty,5561995134572,"R. Três - Parnarama, MA, 65640-000, Brasil",Parnarama,-5.6875222,-43.1195027,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Eug%C3%AAnia%20Paiva%20Beauty&query_place_id=ChIJ_cCzrGOBjwcRarNhbQT33hE,prospect
studionatáliarodrigues,,"Parnarama, MA, 65640-000, Brasil",Parnarama,-5.6824088,-43.0896939,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=studionat%C3%A1liarodrigues&query_place_id=ChIJ-4VKeACHjwcRtD6waapODeE,prospect
Micilene Barbosa,5599984330799,"R. do Aeroporto - Agrovema, Parnarama - MA, 65640-000, Brasil",Parnarama,-5.6856104,-43.1110617,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Micilene%20Barbosa&query_place_id=ChIJ_WsoIwCBjwcRupY6Jah_vJk,prospect
Studio Aryelle Andressa,5599984325439,"R. Codó, 271 - Centro, Parnarama - MA, 65640-000, Brasil",Parnarama,-5.6796928,-43.0926872,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Studio%20Aryelle%20Andressa&query_place_id=ChIJqcvm9sGHjwcRhBetqgUkceY,prospect
Géssica Carla Designer 🥰,,"R. Coroatá - Parnarama, MA, 65640-000, Brasil",Parnarama,-5.6866345,-43.0923618,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=G%C3%A9ssica%20Carla%20Designer%20%F0%9F%A5%B0&query_place_id=ChIJxYnrXgCHjwcR49DKOpHA_Z0,prospect
Studio Maria Vitoria Makeup,5599985269957,"R. Nova, 20 - Parnarama, MA, 65640-000, Brasil",Parnarama,-5.6884447,-43.1037234,"{""Maquiagem""}",https://www.google.com/maps/search/?api=1&query=Studio%20Maria%20Vitoria%20Makeup&query_place_id=ChIJPy0HBQCBjwcRkTQwnEgdG7c,prospect
Luziane manicure,5599984807370,"R. Benedito Muniz - Terra nova, Parnarama - MA, 65640-000, Brasil",Parnarama,-5.7011719,-43.0896917,"{""Manicure - Esmalteria""}",https://www.google.com/maps/search/?api=1&query=Luziane%20manicure&query_place_id=ChIJ9UyafzuHjwcRf6botN2Sap8,prospect
Salão Leidiane Cabelos,5599984781198,"R. Independência, 2 - Parnarama, MA, 65640-000, Brasil",Parnarama,-5.6830515,-43.1054159,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Sal%C3%A3o%20Leidiane%20Cabelos&query_place_id=ChIJyRLTfJuBjwcR5mIGbeiNIbc,prospect
Salão Janaína cabelo,5599984929402,"R. Codó, 130 - Parnarama, MA, 65640-000, Brasil",Parnarama,-5.6803308,-43.092923,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Sal%C3%A3o%20Jana%C3%ADna%20cabelo&query_place_id=ChIJw55A2IaHjwcRbKiByRWiD2k,prospect
Clínica Estética Jaqueline Leal,,"R. Três - Parnarama, MA, 65640-000, Brasil",Parnarama,-5.6885764,-43.1079409,"{""Clínica de Estética""}",https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Est%C3%A9tica%20Jaqueline%20Leal&query_place_id=ChIJQdBB0oOBjwcRMsJPK-fT-q0,prospect
Salão Lara cabelos,,"Parnarama, MA, 65640-000, Brasil",Parnarama,-5.6683898,-43.1034073,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Sal%C3%A3o%20Lara%20cabelos&query_place_id=ChIJEaa1HgCBjwcRVcy_GwjSMQI,prospect
Denise cabelos,,"R. Santa Rita, 115 - Parnarama, MA, 65640-000, Brasil",Parnarama,-5.6825621,-43.0987704,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Denise%20cabelos&query_place_id=ChIJwSSDYQCBjwcRSO5tROJVAUA,prospect
Salão Cabelo Novo,,"MA-036 - Parnarama, MA, 65640-000, Brasil",Parnarama,-5.8647913,-43.4861996,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Sal%C3%A3o%20Cabelo%20Novo&query_place_id=ChIJvwJYzcvrhQcR1nBG-QqDRts,prospect
Studio Vanessa Lima,5599985443254,"Rua do Sol, Parnarama - MA, 65640-000, Brasil",Parnarama,-5.5894334,-43.5330683,"{""Salão de Beleza""}",https://www.google.com/maps/search/?api=1&query=Studio%20Vanessa%20Lima&query_place_id=ChIJGfwkBKpdjwcR3XG1rWDbmJ8,prospect
